,Date,Actual,Predicted,Sector Code
102,8/1/2011,0.0347,0.0728,Enrgy_Mnth
103,9/1/2011,-0.1163,-0.0316,Enrgy_Mnth
104,10/1/2011,-0.1587,-0.1163,Enrgy_Mnth
105,11/1/2011,0.158,0.1339,Enrgy_Mnth
106,12/1/2011,0.0552,0.0136,Enrgy_Mnth
107,1/1/2012,-0.0011,-0.1163,Enrgy_Mnth
108,2/1/2012,0.0103,-0.0145,Enrgy_Mnth
109,3/1/2012,0.0544,-0.0778,Enrgy_Mnth
110,4/1/2012,-0.0484,-0.0011,Enrgy_Mnth
111,5/1/2012,-0.0027,-0.0496,Enrgy_Mnth
112,6/1/2012,-0.1265,-0.1163,Enrgy_Mnth
113,7/1/2012,0.0645,0.0286,Enrgy_Mnth
114,8/1/2012,0.0533,0.0135,Enrgy_Mnth
115,9/1/2012,0.0222,0.1309,Enrgy_Mnth
116,10/1/2012,0.0347,0.02245,Enrgy_Mnth
117,11/1/2012,-0.0308,-0.051,Enrgy_Mnth
118,12/1/2012,-0.0008,0.0111,Enrgy_Mnth
119,1/1/2013,0.0189,0.02245,Enrgy_Mnth
120,2/1/2013,0.0659,0.0349,Enrgy_Mnth
121,3/1/2013,-0.0049,0.0184,Enrgy_Mnth
122,4/1/2013,0.0249,0.0659,Enrgy_Mnth
123,5/1/2013,-0.0216,-0.0225,Enrgy_Mnth
124,6/1/2013,0.0412,0.0133,Enrgy_Mnth
125,7/1/2013,-0.0249,-0.0462,Enrgy_Mnth
126,8/1/2013,0.0546,0.0659,Enrgy_Mnth
127,9/1/2013,-0.0084,-0.0027,Enrgy_Mnth
128,10/1/2013,0.0035,0.0373,Enrgy_Mnth
129,11/1/2013,0.0445,0.0412,Enrgy_Mnth
130,12/1/2013,0.002,-0.0268,Enrgy_Mnth
131,1/1/2014,0.0168,0.0511,Enrgy_Mnth
132,2/1/2014,-0.0532,-0.0462,Enrgy_Mnth
133,3/1/2014,0.0459,0.0165,Enrgy_Mnth
134,4/1/2014,0.0226,0.0511,Enrgy_Mnth
135,5/1/2014,0.0507,0.0086,Enrgy_Mnth
136,6/1/2014,0.0191,0.0249,Enrgy_Mnth
137,7/1/2014,0.0519,0.0025,Enrgy_Mnth
138,8/1/2014,-0.0398,-0.0478,Enrgy_Mnth
139,9/1/2014,0.0232,0.0227,Enrgy_Mnth
140,10/1/2014,-0.081,-0.1179,Enrgy_Mnth
141,11/1/2014,-0.0345,-0.081,Enrgy_Mnth
142,12/1/2014,-0.0925,0.022899999999999997,Enrgy_Mnth
143,1/1/2015,-0.0083,-0.0345,Enrgy_Mnth
144,2/1/2015,-0.0286,-0.053,Enrgy_Mnth
145,3/1/2015,0.0311,0.0286,Enrgy_Mnth
146,4/1/2015,-0.0131,-0.024849999999999997,Enrgy_Mnth
147,5/1/2015,0.0633,0.0571,Enrgy_Mnth
148,6/1/2015,-0.0504,0.0,Enrgy_Mnth
149,7/1/2015,-0.0417,-0.0398,Enrgy_Mnth
150,8/1/2015,-0.0886,-0.0083,Enrgy_Mnth
151,9/1/2015,-0.06,-0.1252,Enrgy_Mnth
152,10/1/2015,-0.0394,-0.0496,Enrgy_Mnth
153,11/1/2015,0.091,0.0232,Enrgy_Mnth
154,12/1/2015,0.0068,-0.0073,Enrgy_Mnth
155,1/1/2016,-0.1163,-0.0532,Enrgy_Mnth
156,2/1/2016,-0.0485,-0.1093,Enrgy_Mnth
157,3/1/2016,-0.0045,0.091,Enrgy_Mnth
158,4/1/2016,0.0674,0.0165,Enrgy_Mnth
159,5/1/2016,0.1079,0.1355,Enrgy_Mnth
160,6/1/2016,-0.0172,-0.0011,Enrgy_Mnth
161,7/1/2016,0.0293,-0.0087,Enrgy_Mnth
162,8/1/2016,-0.0201,0.0453,Enrgy_Mnth
163,9/1/2016,0.0214,-0.1163,Enrgy_Mnth
164,10/1/2016,0.0368,0.0323,Enrgy_Mnth
165,11/1/2016,-0.0226,0.0214,Enrgy_Mnth
166,12/1/2016,0.0966,0.0602,Enrgy_Mnth
167,1/1/2017,0.004,0.0214,Enrgy_Mnth
168,2/1/2017,-0.0371,0.07400000000000001,Enrgy_Mnth
169,3/1/2017,-0.0171,-0.0268,Enrgy_Mnth
170,4/1/2017,-0.0282,-0.081,Enrgy_Mnth
171,5/1/2017,-0.0313,-0.0171,Enrgy_Mnth
172,6/1/2017,-0.0347,-0.0925,Enrgy_Mnth
173,7/1/2017,-0.0049,-0.0154,Enrgy_Mnth
174,8/1/2017,0.0232,-0.0313,Enrgy_Mnth
175,9/1/2017,-0.0539,-0.1163,Enrgy_Mnth
176,10/1/2017,0.0742,-0.0013,Enrgy_Mnth
177,11/1/2017,0.0084,0.0742,Enrgy_Mnth
178,12/1/2017,0.0186,-0.0443,Enrgy_Mnth
179,1/1/2018,0.0435,0.0347,Enrgy_Mnth
180,2/1/2018,0.0321,0.0191,Enrgy_Mnth
181,3/1/2018,-0.1105,-0.1163,Enrgy_Mnth
182,4/1/2018,0.0072,-0.0539,Enrgy_Mnth
183,5/1/2018,0.0937,0.0072,Enrgy_Mnth
184,6/1/2018,0.0387,0.0807,Enrgy_Mnth
185,7/1/2018,-0.0114,0.0728,Enrgy_Mnth
186,8/1/2018,0.0138,0.0311,Enrgy_Mnth
187,9/1/2018,-0.0218,-0.0248,Enrgy_Mnth
188,10/1/2018,0.0166,-0.0131,Enrgy_Mnth
189,11/1/2018,-0.1147,0.0072,Enrgy_Mnth
190,12/1/2018,0.0048,0.091,Enrgy_Mnth
191,1/1/2019,-0.1653,-0.1265,Enrgy_Mnth
192,2/1/2019,0.1423,0.0874,Enrgy_Mnth
193,3/1/2019,0.0175,0.0103,Enrgy_Mnth
194,4/1/2019,0.0146,-0.0289,Enrgy_Mnth
195,5/1/2019,-0.0065,0.0459,Enrgy_Mnth
196,6/1/2019,-0.1052,-0.1163,Enrgy_Mnth
197,7/1/2019,0.0901,-0.0582,Enrgy_Mnth
198,8/1/2019,-0.0386,-0.0347,Enrgy_Mnth
199,9/1/2019,-0.0881,-0.0386,Enrgy_Mnth
200,10/1/2019,0.0504,-0.0434,Enrgy_Mnth
201,11/1/2019,-0.0194,-0.0225,Enrgy_Mnth
202,12/1/2019,0.0144,-0.0225,Enrgy_Mnth
203,1/1/2020,0.0228,0.0232,Enrgy_Mnth
204,2/1/2020,-0.11699999999999999,-0.0284,Enrgy_Mnth
205,3/1/2020,-0.1328,-0.1653,Enrgy_Mnth
206,4/1/2020,-0.3924,-0.1653,Enrgy_Mnth
207,5/1/2020,0.3236,0.1003,Enrgy_Mnth
208,6/1/2020,0.0398,0.0455,Enrgy_Mnth
209,7/1/2020,-0.0181,0.0536,Enrgy_Mnth
210,8/1/2020,-0.0521,0.0398,Enrgy_Mnth
211,9/1/2020,-0.0147,-0.0217,Enrgy_Mnth
212,10/1/2020,-0.1654,-0.0147,Enrgy_Mnth
