,Date,Actual,Predicted,Sector Code
101,7/1/2011,-0.0067,-0.0162,Indstrl_Mnth
102,8/1/2011,-0.0553,0.0355,Indstrl_Mnth
103,9/1/2011,-0.0771,-0.0666,Indstrl_Mnth
104,10/1/2011,-0.1063,-0.0642,Indstrl_Mnth
105,11/1/2011,0.1172,0.0811,Indstrl_Mnth
106,12/1/2011,0.0401,0.0245,Indstrl_Mnth
107,1/1/2012,0.0211,0.0212,Indstrl_Mnth
108,2/1/2012,0.0607,0.0419,Indstrl_Mnth
109,3/1/2012,0.0216,0.020200000000000003,Indstrl_Mnth
110,4/1/2012,0.0013,0.020200000000000003,Indstrl_Mnth
111,5/1/2012,-0.011000000000000001,0.00325,Indstrl_Mnth
112,6/1/2012,-0.0799,-0.0467,Indstrl_Mnth
113,7/1/2012,0.0524,0.0505,Indstrl_Mnth
114,8/1/2012,0.0064,0.0467,Indstrl_Mnth
115,9/1/2012,0.0069,0.0405,Indstrl_Mnth
116,10/1/2012,0.0132,0.0244,Indstrl_Mnth
117,11/1/2012,-0.0035,-0.0382,Indstrl_Mnth
118,12/1/2012,0.02,0.00665,Indstrl_Mnth
119,1/1/2013,0.0375,0.0699,Indstrl_Mnth
120,2/1/2013,0.0416,0.0401,Indstrl_Mnth
121,3/1/2013,0.0094,-0.0062,Indstrl_Mnth
122,4/1/2013,0.0243,0.0416,Indstrl_Mnth
123,5/1/2013,-0.012,0.00665,Indstrl_Mnth
124,6/1/2013,0.0609,0.0355,Indstrl_Mnth
125,7/1/2013,-0.0165,0.0335,Indstrl_Mnth
126,8/1/2013,0.0565,0.0243,Indstrl_Mnth
127,9/1/2013,-0.0211,-0.0079,Indstrl_Mnth
128,10/1/2013,0.0434,0.0355,Indstrl_Mnth
129,11/1/2013,0.0504,0.0517,Indstrl_Mnth
130,12/1/2013,0.0339,-0.012,Indstrl_Mnth
131,1/1/2014,0.0318,0.0341,Indstrl_Mnth
132,2/1/2014,-0.0398,-0.040999999999999995,Indstrl_Mnth
133,3/1/2014,0.0319,0.0504,Indstrl_Mnth
134,4/1/2014,0.0204,0.020200000000000003,Indstrl_Mnth
135,5/1/2014,0.0082,-0.0079,Indstrl_Mnth
136,6/1/2014,0.0208,0.0293,Indstrl_Mnth
137,7/1/2014,0.0007,0.0132,Indstrl_Mnth
138,8/1/2014,-0.0447,-0.03845,Indstrl_Mnth
139,9/1/2014,0.0472,0.0207,Indstrl_Mnth
140,10/1/2014,-0.0214,-0.0398,Indstrl_Mnth
141,11/1/2014,0.0436,0.0335,Indstrl_Mnth
142,12/1/2014,0.026000000000000002,0.001,Indstrl_Mnth
143,1/1/2015,0.0023,0.0248,Indstrl_Mnth
144,2/1/2015,-0.0378,0.0094,Indstrl_Mnth
145,3/1/2015,0.0532,0.0919,Indstrl_Mnth
146,4/1/2015,-0.0344,-0.0165,Indstrl_Mnth
147,5/1/2015,0.0045,0.0331,Indstrl_Mnth
148,6/1/2015,0.0018,0.020200000000000003,Indstrl_Mnth
149,7/1/2015,-0.0248,0.0395,Indstrl_Mnth
150,8/1/2015,-0.0088,0.0436,Indstrl_Mnth
151,9/1/2015,-0.0722,-0.0642,Indstrl_Mnth
