,Date,Actual,Predicted,Sector Code
105,11/1/2011,0.0956,0.0554,Fncl_Mnth
106,12/1/2011,-0.0078,0.0155,Fncl_Mnth
107,1/1/2012,0.0424,0.0353,Fncl_Mnth
108,2/1/2012,0.0678,0.0532,Fncl_Mnth
109,3/1/2012,0.0437,-0.0036,Fncl_Mnth
110,4/1/2012,0.0628,0.007,Fncl_Mnth
111,5/1/2012,-0.0191,0.007,Fncl_Mnth
112,6/1/2012,-0.1095,-0.1234,Fncl_Mnth
113,7/1/2012,0.0706,0.0616,Fncl_Mnth
114,8/1/2012,0.0007,-0.0112,Fncl_Mnth
115,9/1/2012,0.0279,0.0213,Fncl_Mnth
116,10/1/2012,0.0377,0.0259,Fncl_Mnth
117,11/1/2012,0.013999999999999999,0.026000000000000002,Fncl_Mnth
118,12/1/2012,-0.0069,0.0194,Fncl_Mnth
119,1/1/2013,0.0626,0.0769,Fncl_Mnth
120,2/1/2013,0.0399,0.0055,Fncl_Mnth
121,3/1/2013,-0.0006,0.013999999999999999,Fncl_Mnth
122,4/1/2013,0.0424,0.0295,Fncl_Mnth
123,5/1/2013,0.0258,0.0627,Fncl_Mnth
124,6/1/2013,0.067,0.025849999999999998,Fncl_Mnth
125,7/1/2013,-0.0166,0.0626,Fncl_Mnth
126,8/1/2013,0.0556,0.025849999999999998,Fncl_Mnth
127,9/1/2013,-0.0488,-0.036250000000000004,Fncl_Mnth
128,10/1/2013,0.0137,0.006,Fncl_Mnth
129,11/1/2013,0.0316,0.0819,Fncl_Mnth
130,12/1/2013,0.0457,0.0399,Fncl_Mnth
131,1/1/2014,0.0144,0.067,Fncl_Mnth
132,2/1/2014,-0.0357,-0.0401,Fncl_Mnth
133,3/1/2014,0.0219,0.0069,Fncl_Mnth
134,4/1/2014,0.0419,-0.0488,Fncl_Mnth
135,5/1/2014,-0.0196,0.0316,Fncl_Mnth
136,6/1/2014,0.0159,0.0194,Fncl_Mnth
137,7/1/2014,0.0215,-0.0008500000000000001,Fncl_Mnth
138,8/1/2014,-0.0193,-0.03606666666666667,Fncl_Mnth
139,9/1/2014,0.0483,0.0331,Fncl_Mnth
140,10/1/2014,-0.0132,-0.03606666666666667,Fncl_Mnth
141,11/1/2014,0.0337,0.0858,Fncl_Mnth
142,12/1/2014,0.0155,0.006,Fncl_Mnth
143,1/1/2015,0.0243,-0.0196,Fncl_Mnth
144,2/1/2015,-0.07200000000000001,-0.0244,Fncl_Mnth
145,3/1/2015,0.0559,0.0956,Fncl_Mnth
146,4/1/2015,-0.0127,-0.0488,Fncl_Mnth
147,5/1/2015,0.0087,0.0144,Fncl_Mnth
148,6/1/2015,0.0194,0.0753,Fncl_Mnth
149,7/1/2015,0.0012,0.0243,Fncl_Mnth
150,8/1/2015,0.0182,0.0194,Fncl_Mnth
151,9/1/2015,-0.0904,-0.10935,Fncl_Mnth
152,10/1/2015,-0.0122,0.0263,Fncl_Mnth
153,11/1/2015,0.0658,0.0956,Fncl_Mnth
154,12/1/2015,0.0211,0.0447,Fncl_Mnth
155,1/1/2016,-0.0531,0.0012,Fncl_Mnth
156,2/1/2016,-0.0737,-0.0028,Fncl_Mnth
157,3/1/2016,-0.0176,0.0956,Fncl_Mnth
158,4/1/2016,0.0541,0.0706,Fncl_Mnth
159,5/1/2016,0.042,0.0447,Fncl_Mnth
160,6/1/2016,0.0107,-0.0191,Fncl_Mnth
161,7/1/2016,-0.0344,0.0107,Fncl_Mnth
162,8/1/2016,0.0395,0.0194,Fncl_Mnth
163,9/1/2016,0.0401,-0.0193,Fncl_Mnth
164,10/1/2016,-0.038,0.0419,Fncl_Mnth
165,11/1/2016,0.0296,-0.019450000000000002,Fncl_Mnth
166,12/1/2016,0.1424,0.0424,Fncl_Mnth
167,1/1/2017,0.0433,0.1536,Fncl_Mnth
168,2/1/2017,-0.0051,0.0556,Fncl_Mnth
169,3/1/2017,0.0647,-0.0051,Fncl_Mnth
170,4/1/2017,-0.0496,-0.0166,Fncl_Mnth
171,5/1/2017,-0.005,0.0194,Fncl_Mnth
172,6/1/2017,-0.0114,0.0303,Fncl_Mnth
173,7/1/2017,0.0612,-0.0051,Fncl_Mnth
174,8/1/2017,0.0181,0.0401,Fncl_Mnth
175,9/1/2017,-0.021,0.0289,Fncl_Mnth
176,10/1/2017,0.0437,0.0107,Fncl_Mnth
177,11/1/2017,0.0349,-0.021,Fncl_Mnth
178,12/1/2017,0.0318,0.0399,Fncl_Mnth
179,1/1/2018,0.0192,-0.0055,Fncl_Mnth
180,2/1/2018,0.0566,0.0556,Fncl_Mnth
181,3/1/2018,-0.027000000000000003,-0.038,Fncl_Mnth
182,4/1/2018,-0.0454,-0.07200000000000001,Fncl_Mnth
183,5/1/2018,-0.0065,-0.013250000000000001,Fncl_Mnth
184,6/1/2018,0.0044,0.0137,Fncl_Mnth
185,7/1/2018,-0.0414,-0.0065,Fncl_Mnth
186,8/1/2018,0.0667,0.0554,Fncl_Mnth
187,9/1/2018,0.005,0.0483,Fncl_Mnth
188,10/1/2018,-0.0187,-0.0176,Fncl_Mnth
189,11/1/2018,-0.0501,-0.10935,Fncl_Mnth
190,12/1/2018,0.0383,0.0194,Fncl_Mnth
191,1/1/2019,-0.1422,-0.0837,Fncl_Mnth
192,2/1/2019,0.1069,0.0554,Fncl_Mnth
193,3/1/2019,0.0296,0.0292,Fncl_Mnth
194,4/1/2019,-0.031,-0.0076,Fncl_Mnth
195,5/1/2019,0.0822,0.0349,Fncl_Mnth
196,6/1/2019,-0.0742,-0.05835,Fncl_Mnth
197,7/1/2019,0.0751,0.0658,Fncl_Mnth
